,tweet
177,"على بركة الله.. انطلاق معسكر منتخب مصر المغلق استعدادا لـ أنجولا والجابون
#أخبار_ONTime https://t.co/y2G4qu1dUd"
178,مع دقات الثامنة مساءً تتجه أنظار عشاق الساحرة المستديرة صوب استاد بتروسبورت، لمتابعة المباراة المرتقبه بين النادي الأهلي ونظيره وادي دجلة بمنافسات الجولة رقم 20 من عمر مسابقة الدوري العام
179,"تعرف على حقيقة طلب كارلوس كيروش بإجراء تعديلات على الجهاز المعاون له 🇪🇬⚽

#أخبار_ONTime
#شكرا_منتخب_مصر
#شكرا_كيروش https://t.co/6SdHHtaka5"
180,"مفاجأة.. مرتضى منصور: موضوع المدرب الجديد ""فيلم من إخراجي""
كشف مرتضى منصور، رئيس نادي الزمالك، أن الخيار الأول له من الأساس بقاء مؤمن سليمان"
181,سيف زاهر: موسيماني النهاردة ياخد العلامة الكاملة
182,قرر الاتحاد المصري لكرة القدم إسناد إدارة مباراة الأهلي والزمالك ضمن الجولة الأخيرة لمسابقة الدوري الممتاز المقرر اقامتها الخميس 26 إبريل الحالي إلى طاقم تحكيم مصري
183,"إنريكي: من الظلم عدم فوز ميسي بالمونديال
#أخبار_ONTime https://t.co/72J2uZAaJg"
184,المقاصة يحول تأخره إلى فوز غالى على الدراويش 3_٢
185,"سيراميكا يواجه الجونة وديًا .. وفيوتشر أمام ايسترن كومباني استعدادا للأهلي ⚽️
#أخبار_ONTime https://t.co/8i4IOnMdVD"
186,حلمي طولان المدير الفني لنادي إنبي: فترة توقف الدوري كانت مفيدة للفريق
187,"10 مباريات تفصل كريم بامبو عن المئوية مع الإسماعيلى

يقترب كريم بامبو صانع ألعاب الإسماعيلى، من لعب 100 مباراة مع فريقه هذا الموسم منذ بداية إنضمامه إلى قلعة الدراويش يناير 2015"
188,أكد د. محمد أبو العلا طبيب المنتخب الوطني الأول لكرة القدم بعد إجراء الفحص الطبي على أحمد حسن كوكا أن الإصابة التي لحقت به خلال مباراة سوازيلاند ومصر عبارة عن شد في العضلة الخلفية.
189,قررت لجنة المسابقات بالاتحاد المصري لكرة القدم إقامة المباراة النهائية لبطولة كأس مصر لمواليد 1997، بين المقاولون العرب وبتروجت، يوم الخميس 21 مارس الجاري، في الساعة السادسة والنصف مساء بملعب المركز الأوليمبي بالمعادي.
190,"محمد عبد الله: فيريرا مدرب كبير ويمتلك تاريخ في أوروبا والزمالك هيرجع لوضعه الطبيعي معاه ⚪️🏹
#أخبار_ONTime https://t.co/YjaSzNNMsT"
191,"مباراة وحيدة اليوم في الدوري بين فيوتشر والمقاولون ورابطة الأندية تعلن عقوبات الجولة العاشرة من البطولة 
#أخبار_ONTime https://t.co/YbD4GfGKcJ"
192,"مواعيد مباريات كأس مصر
#أخبار_ONTime https://t.co/lWb8hHr6gR"
193,2- طنطا وطلائع الجيش : محمد عادل ويعاونه كريم مهيا ورضا جبر، ومحمد علاء هاشم حكماً رابعاً، وكل من بدوي حميدة وشريف حسن حكماً خامساً.
194,"قلق في الأهلي بسبب إصابة بدر بانون وموسيماني يحذر قبل قضاء الإجازة.. جولة في أخبار القلعة الحمراء
#أخبار_ONTime https://t.co/5f3ZwdBoYK"
195,كما كان متوقعا رحيل كارتيرون عن تدريب الزمالك
196,باذن الله نتائج ايجابية للاندية المصرية النهاردة الاهلي والزمالك في مشوار الصعود الي الدور القادم 🙏🏻🇪🇬
197,"الزمالك في اختبار صعب خارج أرضه أمام ساجرادا الأنجولي .. شيما صابر تكشف التشكيل المتوقع للقلعة البيضاء في المباراة 

#أخبار_ONTime https://t.co/ivb99DLVY2"
198,"د.50 و التعادل السلبى مستمر بين فرنسا و البرتغالى 
#نهائى_اوروبا"
199,كسبنا الحمد الله الافيس 😃😃 ريال مدريد راجع ✌️
200,"1-أعلنت لجنة الحكام الرئيسية أسماء حكام مباراتي اليوم (الأحد) ضمن الأسبوع السادس والعشرين لدوري القسم الأول، على النحو التالي :
المقاولون × المصري : أحمد الغندور ويعاونه أحمد التلاوي وعدي عيد، وبدوي إبراهيم حكماً رابعاً، وكل من محمود مرشدي وعاطف حسين حكماً خامساً.
يتبع"
201,رحم الله شهداء حادث قطار طوخ، خالص العزاء لأهلهم وذويهم.. ودعواتنا بالشفاء العاجل للمصابين
202,جمهور النادي الأهلي عايز الأداء والمكسب
203,اليوم 8:30م الأهلي وإنبي يتنافسان على بطاقة التأهل لنهائي كأس مصر
204,باتريس كارتيرون المدير الفني للزمالك: غدا الصعود ليس بأيدينا فقط ونلعب من أجل الفوز فقط
205,ما يحدث داخل النادي الاسماعيلي اشبه بالجنون 4 مدربين في 4 شهور!!!؟؟؟
206,سموحة يدرس التعاقد مع شيكابالا
207,محمود فتح الله المدرب العام لبيراميدز: نعاني من ضغط المباريات في الدوري
208,السوبر المصرى بين الاهلي وطلائع الجيش يوم21 سبتمبر ونهائي الكاس 19 اكتوبر وبدء الدورى العام 25 اكتوبر
209,ألف مبروك التأهل التاريخي للمنتخب المغربي في صدارة المجموعة .. إنجاز كبير 🇲🇦❤️🇪🇬
210,"أحمد المسيري: إجراءات أمنية مشددة للمنتخب الإنجليزي بسبب تواجد مقر إقامته في سوق الوكرة.. ومنع دخول الصحافة والجماهير للمباراة الودية بين تونس وإيران
#أخبار_ONTime https://t.co/3sqhq86hUZ"
211,رسميا مروان محسن في فيوتشر وناصر ماهر يلحق به بعد موافقة الاهلي علي عرض فيوتشر ورفض عرض بيراميدز
212,اتحاد الكوره قرر اعطاء راحه لكل فرق الدورى الممتاز حتي يوم 21  سبتمبر اعتقد ان كده حيتم الغاء كاس مصر
213,"مرتضى منصور :
حازم امام معروض للبيع و على جثتى لو لعب تانى فى الزمالك"
214,طارق مجدي حكما للاهلي وفاركو ومحمود ناجي حكما للزمالك وحرس الحدود
215,صباح الفل ☀️
216,"53' إمام عاشور يسجل الهدف الثالث للزمالك. ⚽🏹

بيراميدز 2 - 3 الزمالك"
217,3 - المقاولون والإنتاج الحربى : سعيد حمزة ويعاونه أحمد ساهر ونور سعيد، وأشرف أبو النور حكماً رابعاً، وكل من عبد العزيز السيد وأحمد حمدي حكماً خامساً.
218,"محمد عادل: المقاولون يملك مدرب كبير ونسعى لتكوين فريق قوي من الشباب .. و عمر فايد لن يرحل لأي نادي في مصر ونجهزه للاحتراف الخارجي🔥💥
#أخبار_ONTime https://t.co/DnwngTd1xE"
219,الاهلي يلاقي صن داونز
220,"المدير الفني لبايرن ميونيخ يعلن موقف نوير من المشاركة مع ألمانيا بكأس العالم 

#أخبار_ONTime https://t.co/oxecHdAtSr"
221,"رسالة بوجبا إلى زملاءه في منتخب فرنسا قبل النهائي
#أخبار_ONTime https://t.co/q8ZNdEOWIU"
222,حماده صدقي: طالبت بإلغاء الدوري الموسم الماضي
223,حامل اللقب يتحدى الإصابات ويكتسح أستراليا برباعية بأداء مقنع وممتع. 🇫🇷👏
224,"اتحاد الكرة يبحث عن بدء معسكر السنغال 18 مارس بدون لاعبي الأهلي والزمالك 
#أخبار_ONTime 
#شكرا_منتخب_مصر 
#شكرا_كيروش https://t.co/AJnVJjE6hT"
225,دقائق قليلة تفصلنا عن بداية مراسم قرعة تصفيات افريقيا لكأس العالم بروسيا 2018
226,"روي فيتوريا المدير الفني لمنتخب مصر: مواجهة بلجيكا الودية صعبة.. وكريم فؤاد مستقبل الكرة المصرية 

#أخبار_ONTime https://t.co/FjawNcZTpn"
227,"جلسات خاصة من ""كبار"" الأهلي في المغرب قبل انطلاق مونديال الأندية.. و عودة الثلاثي المصاب قبل موقعة أوكلاند سيتي النيوزيلندي
#أخبار_ONTime https://t.co/narsleZP68"
228,"محمود علاء: لينا مستحقات من الموسم اللي فات
#محمود_علاء_مع_سيف"
229,الهدف الثاني لمنتخب كوريا في مرمي منتخب مصر. ⚽
230,تفاصيل فسخ تعاقد ماكليش مع الزمالك على مائدة مرتضى منصور
231,أسعد الله صباحكم بكل خير
232,"تعرف على الصفقات المطلوبة في النادي المصري في يناير وموقف رامي ربيعة من الانضمام للمقاولون العرب 
#أخبار_ONTime https://t.co/01zyvm5Kwp"
